experiment,algorithm,seed,query_index,generator_kind,height,width,obstacle_density,obstacle_count,map_hash,start_row,start_col,goal_row,goal_col,success,termination_reason,solution_cost,runtime_sec,generated,expanded,expanded_unit,forward_expanded,backward_expanded,meeting_g_F,meeting_g_B,direction_switches,heuristic_evals,heuristic_time_sec,peak_open,peak_closed,stale_skipped,duplicates_discarded,timed_out
pilot_maze_lb_f2e,astar,30,0,maze,15,15,0.43555555555555553,98,0e2dfd233f5b094e,0,0,14,14,True,goal_found,48.0,0.0012797999661415815,53,52,state,,,,,,54,6.140000186860561e-05,2,52,0,0,False
pilot_maze_lb_f2e,sfbds_f2f,30,0,maze,15,15,0.43555555555555553,98,0e2dfd233f5b094e,0,0,14,14,True,goal_found,48.0,0.002371199952904135,53,52,pair,52,0,48.0,0.0,0,54,3.7700170651078224e-05,2,52,0,0,False
pilot_maze_lb_f2e,sfbds_f2e,30,0,maze,15,15,0.43555555555555553,98,0e2dfd233f5b094e,0,0,14,14,True,goal_found,48.0,0.001575700007379055,53,52,pair,52,0,48.0,0.0,0,54,8.990004425868392e-05,2,52,0,0,False
pilot_maze_lb_f2e,astar,30,1,maze,15,15,0.43555555555555553,98,c5fdab1605d26c39,0,0,0,14,True,goal_found,58.0,0.0014124999870546162,62,61,state,,,,,,63,3.7299992982298136e-05,2,61,0,0,False
pilot_maze_lb_f2e,sfbds_f2f,30,1,maze,15,15,0.43555555555555553,98,c5fdab1605d26c39,0,0,0,14,True,goal_found,58.0,0.0019576000049710274,58,58,pair,42,16,42.0,16.0,1,59,4.469999112188816e-05,1,58,0,0,False
pilot_maze_lb_f2e,sfbds_f2e,30,1,maze,15,15,0.43555555555555553,98,c5fdab1605d26c39,0,0,0,14,True,goal_found,58.0,0.0015186999808065593,58,58,pair,42,16,42.0,16.0,1,59,8.930033072829247e-05,1,58,0,0,False
pilot_maze_lb_f2e,astar,30,2,maze,15,15,0.4311111111111111,97,8b0ea976b9134da1,7,0,7,14,True,goal_found,32.0,0.0008636999991722405,61,58,state,,,,,,62,3.1800009310245514e-05,4,58,0,0,False
pilot_maze_lb_f2e,sfbds_f2f,30,2,maze,15,15,0.4311111111111111,97,8b0ea976b9134da1,7,0,7,14,True,goal_found,32.0,0.001518600038252771,61,58,pair,58,0,32.0,0.0,0,62,3.5699980799108744e-05,4,58,0,0,False
pilot_maze_lb_f2e,sfbds_f2e,30,2,maze,15,15,0.4311111111111111,97,8b0ea976b9134da1,7,0,7,14,True,goal_found,32.0,0.00149789999704808,61,58,pair,58,0,32.0,0.0,0,62,8.919980609789491e-05,4,58,0,0,False
