experiment,algorithm,seed,query_index,generator_kind,height,width,obstacle_density,obstacle_count,map_hash,start_row,start_col,goal_row,goal_col,success,termination_reason,solution_cost,runtime_sec,generated,expanded,expanded_unit,forward_expanded,backward_expanded,meeting_g_F,meeting_g_B,direction_switches,heuristic_evals,heuristic_time_sec,peak_open,peak_closed,stale_skipped,duplicates_discarded,timed_out
pilot_random,astar,20,0,random_obstacles,12,12,0.14583333333333334,21,f4167625c83d6ca5,0,0,11,11,True,goal_found,22.0,0.00045900000259280205,43,23,state,,,,,,41,2.1200008632149547e-05,18,23,0,3,False
pilot_random,sfbds_f2f,20,0,random_obstacles,12,12,0.14583333333333334,21,f4167625c83d6ca5,0,0,11,11,True,goal_found,22.0,0.001980000000912696,110,56,pair,44,12,14.0,8.0,6,96,3.999996988568455e-05,36,56,0,15,False
pilot_random,sfbds_f2e,20,0,random_obstacles,12,12,0.14583333333333334,21,f4167625c83d6ca5,0,0,11,11,True,goal_found,22.0,0.002107500004058238,144,76,pair,60,16,14.0,8.0,6,122,0.00012430000060703605,40,76,0,23,False
pilot_random,astar,20,1,random_obstacles,12,12,0.14583333333333334,21,fa9b7c44d2621a36,0,5,11,5,True,goal_found,11.0,0.00026819999766303226,31,11,state,,,,,,32,1.5499979781452566e-05,21,11,0,0,False
pilot_random,sfbds_f2f,20,1,random_obstacles,12,12,0.14583333333333334,21,fa9b7c44d2621a36,0,5,11,5,True,goal_found,11.0,0.0005153999954927713,30,11,pair,10,1,10.0,1.0,1,31,1.2799973774235696e-05,20,11,0,0,False
pilot_random,sfbds_f2e,20,1,random_obstacles,12,12,0.14583333333333334,21,fa9b7c44d2621a36,0,5,11,5,True,goal_found,11.0,0.00045450000470736995,30,11,pair,10,1,10.0,1.0,1,31,3.230002766940743e-05,20,11,0,0,False
pilot_random,astar,20,2,random_obstacles,12,12,0.14583333333333334,21,2e268d3b9f2e5a45,1,1,10,10,True,goal_found,18.0,0.0009242000014637597,68,29,state,,,,,,61,4.040000931126997e-05,29,29,0,8,False
pilot_random,sfbds_f2f,20,2,random_obstacles,12,12,0.14583333333333334,21,2e268d3b9f2e5a45,1,1,10,10,True,goal_found,18.0,0.0008956999954534695,68,29,pair,29,0,18.0,0.0,0,61,2.19999419641681e-05,29,29,0,8,False
pilot_random,sfbds_f2e,20,2,random_obstacles,12,12,0.14583333333333334,21,2e268d3b9f2e5a45,1,1,10,10,True,goal_found,18.0,0.0009534999990137294,68,29,pair,29,0,18.0,0.0,0,61,6.330003088805825e-05,29,29,0,8,False
